customer_id,first_name,last_name,date_of_birth,occupation,income,phone
1408,First_1408,Last_1408,1990-11-10,Student,416.46,0939249557
1409,First_1409,Last_1409,1990-07-12,Student,491.52,0925282926
1410,First_1410,Last_1410,1996-05-03,Driver,2518.95,0953970056
1413,First_1413,Last_1413,1992-07-28,Retired/Unemployed,858.11,0965657197
1414,First_1414,Last_1414,1984-11-24,Family Business Owner,2364.76,0971246075
1416,First_1416,Last_1416,1992-07-16,Teacher,1502.39,0980551654
1417,First_1417,Last_1417,1995-01-21,Freelancer,906.11,0938489053
1419,First_1419,Last_1419,1998-05-01,Healthcare Worker,1100.91,0921168886
1420,First_1420,Last_1420,1988-10-01,Family Business Owner,1575.14,0928546109
1421,First_1421,Last_1421,1995-10-24,Healthcare Worker,1636.57,0936114528
1422,First_1422,Last_1422,1982-07-11,Healthcare Worker,2413.25,0981676997
1423,First_1423,Last_1423,2001-07-24,Family Business Owner,343.68,0933596714
1424,First_1424,Last_1424,1992-03-25,Driver,1388.31,0972006215
1425,First_1425,Last_1425,1989-10-10,Driver,2061.17,0984309696
1426,First_1426,Last_1426,1984-04-15,Family Business Owner,1049.47,0924993067
1427,First_1427,Last_1427,2001-03-11,Freelancer,775.71,0981087602
1428,First_1428,Last_1428,1989-05-07,Freelancer,661.12,0923225148
1429,First_1429,Last_1429,1980-12-16,Student,1769.36,0936327207
1430,First_1430,Last_1430,1991-08-06,Artist,1887.98,0935179397
1433,First_1433,Last_1433,1996-11-18,Student,1268.11,0911211214
1434,First_1434,Last_1434,1998-03-09,Artist,1906.15,0944694096
1437,First_1437,Last_1437,1992-10-01,Student,345.96,0919015431
1438,First_1438,Last_1438,1995-08-19,Office Worker,551.0,0933521884
1440,First_1440,Last_1440,1997-04-07,Artist,2742.68,0917441744
1441,First_1441,Last_1441,1995-04-01,Family Business Owner,1966.08,0981320521
1442,First_1442,Last_1442,1980-07-08,Family Business Owner,924.71,0961033123
1443,First_1443,Last_1443,2002-12-20,Retired/Unemployed,2014.84,0992511752
1444,First_1444,Last_1444,2000-06-09,Teacher,2594.85,0990944170
1445,First_1445,Last_1445,1992-06-15,Manual Worker,1129.16,0998613256
1446,First_1446,Last_1446,2000-05-28,Office Worker,1295.55,0979151114
1447,First_1447,Last_1447,1980-07-11,Retired/Unemployed,703.34,0963253344
1448,First_1448,Last_1448,2003-06-30,Manual Worker,1468.42,0952591627
1449,First_1449,Last_1449,1992-04-22,Retired/Unemployed,453.37,0973980887
1450,First_1450,Last_1450,1986-09-28,Driver,1926.56,0921964064
1451,First_1451,Last_1451,1990-11-11,Student,422.3,0919360636
1453,First_1453,Last_1453,1992-11-20,Driver,1592.83,0984336535
1454,First_1454,Last_1454,1991-09-11,Manual Worker,2943.8,0984514921
1455,First_1455,Last_1455,1984-07-21,Artist,2010.44,0995066687
1456,First_1456,Last_1456,2001-06-26,Retired/Unemployed,2591.91,0962350510
1457,First_1457,Last_1457,1986-07-20,Driver,2036.18,0991583797
1458,First_1458,Last_1458,1989-07-13,Family Business Owner,556.7,0989432338
1461,First_1461,Last_1461,1980-01-17,Student,1045.99,0917756707
1462,First_1462,Last_1462,1993-03-30,Student,1352.87,0979801843
1463,First_1463,Last_1463,1983-09-11,Family Business Owner,1293.13,0930276443
1464,First_1464,Last_1464,1995-07-04,Healthcare Worker,356.79,0983842350
1465,First_1465,Last_1465,1990-02-26,Teacher,1858.7,0981642499
1466,First_1466,Last_1466,1996-10-22,Driver,874.6,0933399036
1467,First_1467,Last_1467,1987-12-17,Family Business Owner,788.15,0939134147
1468,First_1468,Last_1468,1980-01-15,Retired/Unemployed,1029.04,0956492131
1469,First_1469,Last_1469,1997-01-28,Driver,1785.85,0927345241
1471,First_1471,Last_1471,1991-11-27,Teacher,2070.5,0943438738
1472,First_1472,Last_1472,1984-07-13,Artist,2008.16,0923802549
1473,First_1473,Last_1473,1991-10-04,Driver,382.66,0937279076
1474,First_1474,Last_1474,2003-05-24,Artist,2694.65,0930894969
1475,First_1475,Last_1475,1999-01-20,Teacher,1222.85,0968662011
1476,First_1476,Last_1476,2003-09-16,Healthcare Worker,1232.53,0924397026
1477,First_1477,Last_1477,1999-06-16,Retired/Unemployed,572.27,0991216971
1478,First_1478,Last_1478,1992-05-12,Driver,1197.79,0991717691
1479,First_1479,Last_1479,1981-03-13,Teacher,397.75,0927564489
1480,First_1480,Last_1480,1984-11-29,Healthcare Worker,1796.33,0920594594
1482,First_1482,Last_1482,2002-11-02,Family Business Owner,905.1,0944979189
1483,First_1483,Last_1483,1983-04-15,Teacher,561.35,0938078127
1484,First_1484,Last_1484,1980-08-20,Student,1264.51,0976709439
1485,First_1485,Last_1485,2000-10-04,Retired/Unemployed,1033.71,0988006009
1486,First_1486,Last_1486,2002-03-21,Artist,691.36,0950953378
1487,First_1487,Last_1487,1998-04-04,Office Worker,211.62,0964420051
1488,First_1488,Last_1488,1997-07-19,Student,491.69,0943606026
1492,First_1492,Last_1492,1980-10-21,Freelancer,1544.1,0950554081
1493,First_1493,Last_1493,1983-07-29,Artist,1092.69,0924688497
1494,First_1494,Last_1494,1982-08-05,Manual Worker,1117.86,0935600388
1495,First_1495,Last_1495,1987-04-18,Artist,768.47,0923651458
1496,First_1496,Last_1496,1983-07-08,Retired/Unemployed,974.43,0918508422
1497,First_1497,Last_1497,1983-11-18,Office Worker,645.85,0944401185
1498,First_1498,Last_1498,1988-07-15,Retired/Unemployed,1144.78,0951853405
1499,First_1499,Last_1499,1988-08-02,Freelancer,1920.04,0954559045
1500,First_1500,Last_1500,1999-10-28,Manual Worker,2730.81,0951717924
1501,First_1501,Last_1501,1996-09-15,Student,1431.13,0958464012
1503,First_1503,Last_1503,1995-01-15,Manual Worker,593.7,0931044440
1504,First_1504,Last_1504,1995-07-16,Student,2879.3,0958590059
1505,First_1505,Last_1505,1982-07-09,Healthcare Worker,331.15,0954506846
1506,First_1506,Last_1506,1980-07-29,Office Worker,445.55,0914569277
1508,First_1508,Last_1508,1990-10-01,Driver,2177.89,0957930038
1510,First_1510,Last_1510,1996-03-10,Driver,2412.97,0985373738
1511,First_1511,Last_1511,1987-02-25,Driver,2765.17,0910260429
1512,First_1512,Last_1512,1991-04-10,Student,421.18,0941492021
1513,First_1513,Last_1513,1988-03-30,Retired/Unemployed,2123.0,0923006817
1514,First_1514,Last_1514,1994-01-04,Family Business Owner,2641.41,0935777503
1515,First_1515,Last_1515,1997-12-14,Freelancer,247.81,0946493218
1518,First_1518,Last_1518,1994-11-16,Retired/Unemployed,575.24,0917743902
1519,First_1519,Last_1519,1987-04-08,Retired/Unemployed,2025.79,0934965681
1522,First_1522,Last_1522,1983-05-15,Manual Worker,2763.75,0961011638
1523,First_1523,Last_1523,1991-07-11,Office Worker,1882.2,0918374985
1525,First_1525,Last_1525,1990-12-04,Manual Worker,2341.81,0927212513
1526,First_1526,Last_1526,1982-09-18,Teacher,1075.08,0977999471
1527,First_1527,Last_1527,2002-08-29,Office Worker,706.84,0966070654
1529,First_1529,Last_1529,1981-09-10,Retired/Unemployed,1175.63,0957652207
1530,First_1530,Last_1530,1986-09-24,Office Worker,2489.07,0963354926
1531,First_1531,Last_1531,1997-08-21,Healthcare Worker,2765.42,0970429860
1532,First_1532,Last_1532,1992-02-26,Student,2805.21,0995433408
1533,First_1533,Last_1533,1995-08-10,Freelancer,1001.73,0966268153
1534,First_1534,Last_1534,2001-10-25,Driver,1610.51,0957479577
1535,First_1535,Last_1535,1999-01-27,Manual Worker,1507.11,0992899707
1537,First_1537,Last_1537,2003-01-07,Family Business Owner,823.29,0914058286
1538,First_1538,Last_1538,2000-06-23,Family Business Owner,2659.71,0954416829
1539,First_1539,Last_1539,1987-05-07,Student,2863.47,0948802111
1540,First_1540,Last_1540,1995-10-09,Office Worker,805.76,0986788576
1541,First_1541,Last_1541,1997-12-22,Office Worker,1339.46,0996000832
1543,First_1543,Last_1543,1996-06-05,Family Business Owner,1466.62,0979833260
1544,First_1544,Last_1544,1986-06-10,Healthcare Worker,2129.73,0929046720
1545,First_1545,Last_1545,1995-06-20,Retired/Unemployed,2256.41,0966209957
1546,First_1546,Last_1546,1982-09-27,Artist,2055.28,0915471223
1547,First_1547,Last_1547,1999-02-21,Driver,2316.7,0962852845
1548,First_1548,Last_1548,2003-05-31,Freelancer,1497.97,0997857393
1549,First_1549,Last_1549,1984-03-09,Artist,665.66,0970791520
1550,First_1550,Last_1550,1986-08-26,Retired/Unemployed,2425.69,0967344685
1551,First_1551,Last_1551,1987-12-10,Teacher,1788.19,0935316889
1552,First_1552,Last_1552,2000-09-02,Healthcare Worker,707.57,0941003878
1553,First_1553,Last_1553,1983-11-20,Office Worker,1134.32,0917664094
1554,First_1554,Last_1554,1982-07-02,Healthcare Worker,1693.3,0934494014
1555,First_1555,Last_1555,1987-10-31,Healthcare Worker,2097.71,0936067280
1556,First_1556,Last_1556,1987-03-17,Driver,218.43,0960372400
1558,First_1558,Last_1558,1996-03-28,Teacher,699.05,0916281734
1559,First_1559,Last_1559,2002-08-02,Artist,672.08,0990875115
1560,First_1560,Last_1560,1993-07-16,Student,610.16,0934097884
1561,First_1561,Last_1561,1991-09-06,Freelancer,1852.42,0928759097
1562,First_1562,Last_1562,1983-08-06,Healthcare Worker,1605.21,0916960848
1563,First_1563,Last_1563,1991-07-02,Manual Worker,2237.86,0973157430
1564,First_1564,Last_1564,1987-04-29,Manual Worker,1873.2,0917933117
1565,First_1565,Last_1565,1981-09-03,Manual Worker,515.78,0946568326
1567,First_1567,Last_1567,1990-09-02,Artist,1235.84,0917433120
1568,First_1568,Last_1568,1980-12-27,Manual Worker,2056.85,0981161133
1569,First_1569,Last_1569,1983-06-20,Retired/Unemployed,307.53,0975995593
1570,First_1570,Last_1570,1982-01-18,Family Business Owner,1866.73,0927725273
1572,First_1572,Last_1572,1982-06-10,Healthcare Worker,2359.33,0954494705
1573,First_1573,Last_1573,1983-07-13,Artist,2278.19,0926482281
1574,First_1574,Last_1574,1999-08-05,Manual Worker,2434.29,0978447718
1575,First_1575,Last_1575,1995-10-05,Artist,1395.69,0996521161
1577,First_1577,Last_1577,1994-11-22,Student,2423.55,0912888019
1578,First_1578,Last_1578,1980-04-25,Teacher,2157.41,0932994233
1580,First_1580,Last_1580,1982-01-08,Office Worker,2258.41,0960515259
1582,First_1582,Last_1582,1987-08-01,Family Business Owner,2586.39,0948796429
1583,First_1583,Last_1583,2002-10-27,Retired/Unemployed,201.92,0923116570
1584,First_1584,Last_1584,1985-09-12,Manual Worker,1711.59,0910513493
1586,First_1586,Last_1586,1981-06-09,Driver,694.01,0995645816
1587,First_1587,Last_1587,1998-07-27,Family Business Owner,771.39,0927199798
1588,First_1588,Last_1588,1995-05-25,Teacher,1912.72,0950997611
1589,First_1589,Last_1589,1998-09-22,Manual Worker,2724.41,0937119951
1590,First_1590,Last_1590,2002-02-16,Freelancer,2837.89,0963501441
1591,First_1591,Last_1591,1991-07-16,Office Worker,1325.85,0939816762
1592,First_1592,Last_1592,1985-12-22,Office Worker,1679.85,0918752091
1593,First_1593,Last_1593,1996-06-03,Student,283.03,0950361804
1594,First_1594,Last_1594,1999-10-25,Healthcare Worker,499.54,0965614068
1597,First_1597,Last_1597,1990-02-11,Freelancer,2131.01,0982956494
1598,First_1598,Last_1598,1997-07-20,Manual Worker,2374.12,0991825165
1599,First_1599,Last_1599,1980-12-18,Freelancer,1129.48,0949130220
1601,First_1601,Last_1601,1982-04-17,Healthcare Worker,2603.87,0975934878
1602,First_1602,Last_1602,1999-03-18,Driver,731.87,0935182980
1603,First_1603,Last_1603,2000-10-22,Office Worker,2656.82,0965276148
1604,First_1604,Last_1604,1995-10-16,Retired/Unemployed,2802.24,0919844565
1606,First_1606,Last_1606,1993-09-02,Healthcare Worker,2446.11,0991789128
1607,First_1607,Last_1607,1981-10-19,Office Worker,1206.24,0973266313
1608,First_1608,Last_1608,1982-03-17,Office Worker,968.78,0949261325
1609,First_1609,Last_1609,1998-10-29,Student,2342.83,0915216110
1610,First_1610,Last_1610,1984-06-21,Teacher,993.15,0910812788
1611,First_1611,Last_1611,2001-03-08,Freelancer,734.15,0963647029
1614,First_1614,Last_1614,1996-03-10,Family Business Owner,1318.8,0964366066
1615,First_1615,Last_1615,2001-07-30,Teacher,2292.05,0913911985
1616,First_1616,Last_1616,1981-02-01,Artist,259.51,0921478935
1617,First_1617,Last_1617,2003-08-06,Healthcare Worker,2799.48,0941261671
1618,First_1618,Last_1618,1991-03-20,Teacher,2479.78,0962509737
1619,First_1619,Last_1619,1982-11-30,Office Worker,2227.91,0922002533
1621,First_1621,Last_1621,1995-04-17,Artist,1057.39,0929040615
1623,First_1623,Last_1623,1988-04-20,Driver,1335.51,0921837165
1624,First_1624,Last_1624,1998-06-10,Family Business Owner,1962.16,0955264629
1625,First_1625,Last_1625,1986-03-17,Retired/Unemployed,813.86,0930961659
1626,First_1626,Last_1626,2001-03-20,Family Business Owner,382.21,0916591824
1627,First_1627,Last_1627,1996-07-19,Freelancer,2623.76,0942043922
1628,First_1628,Last_1628,1989-12-15,Teacher,466.92,0996653525
1629,First_1629,Last_1629,2002-09-03,Student,432.01,0931936691
1631,First_1631,Last_1631,1991-12-31,Teacher,341.09,0963237645
1632,First_1632,Last_1632,1991-07-25,Artist,1076.31,0965468731
1635,First_1635,Last_1635,1994-03-21,Student,2227.93,0946646358
1637,First_1637,Last_1637,1982-08-01,Driver,803.92,0973816526
1638,First_1638,Last_1638,1998-11-16,Freelancer,732.58,0999170313
1640,First_1640,Last_1640,2001-11-24,Family Business Owner,2322.11,0966042288
1641,First_1641,Last_1641,1982-02-10,Family Business Owner,1102.68,0935847789
1642,First_1642,Last_1642,1982-03-15,Office Worker,2295.44,0996416130
1643,First_1643,Last_1643,1985-09-28,Teacher,1058.7,0991417746
1644,First_1644,Last_1644,1996-06-22,Driver,2750.87,0965888163
1645,First_1645,Last_1645,2000-09-17,Freelancer,2182.67,0918839711
1646,First_1646,Last_1646,1985-09-02,Student,1369.01,0932895691
1647,First_1647,Last_1647,1992-04-19,Teacher,2668.6,0977790693
1650,First_1650,Last_1650,1999-12-06,Healthcare Worker,1730.95,0910289500
1651,First_1651,Last_1651,1997-06-10,Student,860.51,0948748991
1652,First_1652,Last_1652,1986-10-14,Retired/Unemployed,225.01,0997441905
1653,First_1653,Last_1653,1987-05-01,Family Business Owner,2013.86,0911307382
1654,First_1654,Last_1654,1986-12-20,Student,1536.78,0963733731
1655,First_1655,Last_1655,1998-09-10,Teacher,892.74,0922906771
1656,First_1656,Last_1656,1980-06-12,Manual Worker,393.6,0928210683
1657,First_1657,Last_1657,2002-06-05,Family Business Owner,2586.09,0925215975
1658,First_1658,Last_1658,2000-12-12,Manual Worker,681.44,0985005075
1659,First_1659,Last_1659,2001-08-16,Healthcare Worker,1613.64,0960093806
1662,First_1662,Last_1662,1987-01-29,Artist,1068.96,0920389861
1663,First_1663,Last_1663,1989-12-30,Office Worker,1935.88,0935430167
1664,First_1664,Last_1664,1994-03-17,Family Business Owner,2940.6,0992679439
1665,First_1665,Last_1665,1997-08-20,Retired/Unemployed,2476.47,0930322230
1666,First_1666,Last_1666,1993-10-08,Retired/Unemployed,498.58,0996818070
1667,First_1667,Last_1667,1996-08-06,Healthcare Worker,1656.23,0942414185
1668,First_1668,Last_1668,1991-11-24,Manual Worker,386.66,0970549905
1669,First_1669,Last_1669,1982-08-03,Freelancer,2438.42,0939934975
1670,First_1670,Last_1670,1996-10-28,Driver,1458.95,0982060400
1671,First_1671,Last_1671,1992-05-25,Office Worker,2386.7,0988937311
1673,First_1673,Last_1673,2002-03-12,Family Business Owner,2717.59,0916060772
1674,First_1674,Last_1674,1986-10-02,Freelancer,2141.03,0946824082
1675,First_1675,Last_1675,1982-07-29,Teacher,887.99,0998774954
1676,First_1676,Last_1676,1980-02-28,Retired/Unemployed,2265.41,0954019203
1677,First_1677,Last_1677,1997-08-26,Student,2845.53,0910769114
1678,First_1678,Last_1678,1992-11-18,Office Worker,1214.05,0933866700
1679,First_1679,Last_1679,1993-01-12,Student,2448.07,0975902735
1680,First_1680,Last_1680,1990-07-21,Driver,1520.3,0969051585
1681,First_1681,Last_1681,1994-02-14,Artist,583.68,0968143212
1682,First_1682,Last_1682,2003-01-05,Student,2332.65,0979104587
1683,First_1683,Last_1683,1989-09-30,Family Business Owner,1330.88,0973436524
1685,First_1685,Last_1685,1993-08-16,Office Worker,1482.52,0911879398
1686,First_1686,Last_1686,1982-07-15,Manual Worker,2522.75,0964601716
1687,First_1687,Last_1687,2001-07-18,Manual Worker,813.26,0962300221
1688,First_1688,Last_1688,2000-01-16,Manual Worker,1066.79,0977860870
1689,First_1689,Last_1689,1988-08-06,Healthcare Worker,2692.5,0949233289
1690,First_1690,Last_1690,1996-02-17,Office Worker,1068.97,0924398370
1691,First_1691,Last_1691,2000-06-14,Driver,1706.57,0914261059
1692,First_1692,Last_1692,1994-06-06,Teacher,2475.6,0944075375
1693,First_1693,Last_1693,1995-06-04,Driver,1798.49,0926019948
1694,First_1694,Last_1694,2003-09-28,Manual Worker,2144.94,0910979185
1695,First_1695,Last_1695,1983-07-09,Retired/Unemployed,2737.72,0936950955
1696,First_1696,Last_1696,1983-09-20,Healthcare Worker,1802.55,0930607944
1697,First_1697,Last_1697,1984-10-28,Manual Worker,979.11,0993062477
1698,First_1698,Last_1698,2001-10-16,Retired/Unemployed,795.4,0985241790
1699,First_1699,Last_1699,1980-01-11,Student,1415.43,0989273191
1700,First_1700,Last_1700,1991-07-21,Healthcare Worker,2546.45,0942472419
1701,First_1701,Last_1701,1985-01-14,Office Worker,1361.53,0934880966
1702,First_1702,Last_1702,1995-01-13,Freelancer,1631.24,0938494265
1703,First_1703,Last_1703,1984-11-18,Healthcare Worker,1823.59,0989623353
1704,First_1704,Last_1704,1993-01-10,Retired/Unemployed,2058.37,0920550536
1705,First_1705,Last_1705,2002-02-14,Office Worker,1903.91,0982617338
1706,First_1706,Last_1706,1999-03-19,Family Business Owner,2532.29,0941048975
1707,First_1707,Last_1707,1995-08-08,Driver,770.94,0965800282
1709,First_1709,Last_1709,1990-06-24,Family Business Owner,2702.93,0988663224
1712,First_1712,Last_1712,1981-03-19,Teacher,2547.55,0944302685
1713,First_1713,Last_1713,1980-09-24,Driver,2043.27,0944325650
1714,First_1714,Last_1714,1993-04-08,Retired/Unemployed,1912.42,0941833374
1715,First_1715,Last_1715,1999-08-30,Driver,1259.57,0918197491
1716,First_1716,Last_1716,2003-09-20,Retired/Unemployed,902.16,0984030955
1717,First_1717,Last_1717,1999-08-09,Teacher,2240.5,0936787765
1718,First_1718,Last_1718,1997-06-09,Freelancer,1948.31,0936407113
1719,First_1719,Last_1719,2002-06-14,Manual Worker,1658.7,0979314475
1720,First_1720,Last_1720,1997-04-29,Driver,2798.86,0970939178
1722,First_1722,Last_1722,1994-06-19,Freelancer,381.14,0930252621
1723,First_1723,Last_1723,2003-08-16,Healthcare Worker,475.76,0987859368
1724,First_1724,Last_1724,1983-06-28,Artist,2100.93,0913694181
1725,First_1725,Last_1725,1985-10-04,Freelancer,2315.65,0984969583
1726,First_1726,Last_1726,1989-02-17,Teacher,634.77,0981118267
1727,First_1727,Last_1727,2003-10-14,Healthcare Worker,2805.83,0924039398
1728,First_1728,Last_1728,1992-06-24,Manual Worker,947.96,0991314418
1729,First_1729,Last_1729,2000-06-02,Freelancer,524.65,0958943126
1730,First_1730,Last_1730,1987-04-25,Healthcare Worker,2112.04,0914652223
1731,First_1731,Last_1731,2003-08-21,Family Business Owner,405.57,0975352013
1732,First_1732,Last_1732,2002-04-10,Manual Worker,2722.79,0979246672
1733,First_1733,Last_1733,1982-04-15,Healthcare Worker,1538.61,0972022964
